name,year_born,year_death,live
ШЕЙКА,1894,1961,67
ШЕЙКОВСКИЙ,1880,1933,53
ШЕЙМО,1878,1930,52
ШЕЙН,1874,1926,52
ШЕЙНЕРСОН,1850,1931,81
ШЕЙНЕРТ,1899,1973,74
ШЕЙНЕСОН,1914,1937,23
ШЕЙНИН,1874,1926,52
ШЕЙНФЕЛЬД,1858,1929,71
ШЕЙНФЕЛЬД,1861,1931,70
ШЕЛАВИН,1901,1982,81
ШЕЛЕГОВА,1901,1929,28
ШЕЛЕЙКИС,1894,1941,47
ШЕЛЕМЕТЬЪЕВ,1873,1934,61
ШЕЛЕМЕТЬЕВА,1934,1997,63
ШЕЛЕПИНА,1888,1969,81
ШЕЛЕПКОВА,1896,1925,29
ШЕЛЕСТ,1876,1937,61
ШЕЛЕСТ,1919,1998,79
ШЕЛЕСТ,1914,1989,75
ШЕЛЕСТ,1880,1938,58
ШЕЛЕСТОВ,1894,1959,65
ШЕЛЕХОВ,1876,1961,85
ШЕЛЕХОВ,1868,1930,62
ШЕЛИНГОВ,1889,1981,92
ШЕЛКОВ,1888,1973,85
ШЕЛЛИ,1862,1943,81
ШЕЛЛЬ,1919,1941,22
ШЕЛЛЬ,1863,1923,60
ШЕЛЛЬ,1869,1939,70
ШЕЛОУМОВ,1892,1983,91
ШЕЛОУМОВА,1897,1975,78
ШЕЛУДКИН,1889,1977,88
ШЕЛУДКОВСКАЯ,1898,1962,64
ШЕЛУДКОВСКИЙ,1888,1936,48
ШЕЛУДКОВСКИЙ,1896,1979,83
ШЕЛУДЧЕНКО,1898,1979,81
ШЕЛУДЬКО,1897,1933,36
ШЕЛУХИН,1861,1925,64
ШЕЛУХИН,1865,1989,124
ШЕЛУХИН,1896,1897,1
ШЕЛЬДЯЕВА,1882,1980,98
ШЕЛЬКИНГ,1859,1927,68
ШЕЛЯКИН,1876,1944,68
ПШЕЛЯКИНА,1904,1984,80
ШЕЛЯХОВСКИЙ,1879,1931,52
ШЕМЕТОВА,1904,1985,81
ШЕНДЕЛЬ,1886,1965,79
ШЕНДЕЛЬ,1896,1965,69
ШЕНЕ,1895,1942,47
ШЕНЕРМАН,1860,1929,69
ШЕНКЕР,1896,1981,85
ШЕНОХИН,1889,1959,70
ШЕНШИН,1890,1940,50
ШЕНШИН,1886,1941,55
ШЕНШИН,1911,1939,28
ШЕНШИН,1897,1944,47
ШЕНШИН,1888,1969,81
ШЕНШИН,1897,1981,84
ШЕПЕЛЕВ,1896,1934,38
ШЕПЕЛЕВ,1892,1928,36
ШЕПЕЛЕВ,1900,1935,35
ШЕПЕЛЕВА,1907,1982,75
ШЕПЕЛЕВСКАЯ,1956,1998,42
ШЕПЕЛЬ,1879,1968,89
ШЕПЕТКОВСКИЙ,1888,1964,76
ШЕГПЮВАЛОВ,1941,1946,5
ШЕППИНГ,1909,1945,36
ШЕПСКАЯ,1843,1926,83
ШЕПТУХИН,1892,1969,77
ШЕПЧЕНКО,1900,1937,37
ШЕПЧЕНКО,1901,1983,82
ШЕРБАНЕВ,1886,1956,70
ШЕРБОВИЧ,1878,1958,80
ШЕРВАШИДЗЕ,1867,1968,101
ШЕРГОВ,1899,1926,27
ШЕРЕМЕТ,1897,1975,78
ШЕРЕМЕТЕВ,1859,1931,72
ШЕРЕМЕТЕВ,1906,1986,80
ШЕРЕМЕТЕВ,1887,1971,84
ШЕРЕМЕТЕВ,1887,1969,82
ШЕРЕМЕТЕВ,1885,1963,78
ШЕРЕМЕТЕВ,1887,1942,55
ШЕРЕМЕТЕВ,1908,1972,64
ШЕРЕМЕТЕВ,1880,1968,88
ШЕРЕМЕТЕВА,1915,1967,52
ШЕРЕМЕТЕВА,1863,1939,76
ШЕРЕМЕТИНСКАЯ,1902,1980,78
ШЕРЕМЕТИНСКИЙ,1894,1925,31
ШЕРЕМЕТОВ,1928,1991,63
ШЕРЕМЕТОВ,1913,1994,81
ШЕРЕМЕТОВ,1924,1995,71
ШЕРЕМЕТОВИЧ,1891,1939,48
ШЕРЕМЕТЬЕВ,1904,1979,75
ШЕРЕПОВ,1928,1943,15
ШЕРЕШЕВСКИЙ,1865,1938,73
ШЕРЕШЕВСКИЙ,1838,1925,87
ШЕРЕШЕВСКИЙ,1874,1933,59
ШЕРМАН,1876,1925,49
ШЕРРЕЛЬ,1892,1938,46
ШЕРСТОБИТОВА,1911,1974,63
ШЕРСТОБОЕВ,1914,1968,54
ШЕРСТЮЖК,1928,1943,15
ШЕРУПЕНКОВ,1892,1971,79
ШЕРШНЕВ,1880,1972,92
ШЕСТА,1880,1954,74
ШЕСТАК,1848,1925,77
ШЕСТАКОВ,1892,1962,70
ШЕСТАКОВ,1889,1938,49
ШЕСТАКОВ,1895,1950,55
ШЕСТАКОВ,1857,1922,65
ШЕСТАКОВ,1887,1965,78
ШЕСТАКОВ,1859,1930,71
ШЕСТАКОВА,1868,1921,53
ШЕСТАКОВА,1864,1926,62
ШЩЕСТЕРИК,1907,1948,41
ШЕСТЕРИК,1887,1947,60
ШЕСТОВ,1897,1932,35
ШЕСТОПАЛОВ,1885,1969,84
ШЕТКОВСКИЙ,1891,1975,84
ШЕТОХИНА,1880,1941,61
ШЕТЦЕН,1874,1938,64
ШЕФЕР,1896,1938,42
ШЕФТЕЛЬ,1852,1922,70
ШЕФТМИН,1848,1926,78
ШЕФФЕР,1890,1982,92
ШЕХОВЦЕВ,1891,1932,41
ШЕХОНИН,1882,1970,88
ШЕХТЕР,1955,1998,43
ШЕШМАНЦЕВ,1857,1924,67
ШЕШОТОВ,1904,1937,33
ШИБА,1894,1931,37
ШИБАЕВ,1883,1923,40
ШИБАЕВА,1932,1962,30
ШИБАЕВА,1900,1919,19
ШИБАЕВА,1899,1946,47
ШИБАЛИНА,1874,1939,65
ШИБИНСКИЙ,1871,1935,64
ШИВКОВ,1888,1926,38
ШИГАЛЕВ,1855,1925,70
ШИГАРЕВ,1882,1954,72
ШИГИН,1880,1935,55
ШИГИНА,1881,1930,49
ШИДЛЕР,1869,1940,71
ШИДЛОВСКАЯ,1869,1937,68
ШИДЛОВСКАЯ,1894,1935,41
ШИДЛОВСКАЯ,1866,1935,69
ШИДЛОВСКАЯ,1871,1938,67
ШИДЛОВСКИЙ,1897,1938,41
ШИДЛОВСКИЙ,1873,1932,59
ШИДЛОВСКИЙ,1899,1970,71
ШИДЛОВСКИЙ,1900,1944,44
ШИДЛОВСКИЙ,1859,1935,76
ШИДЛОВСКИЙ,1893,1986,93
ШИДЛОВСКИЙ,1865,1934,69
ШИДЛОВСКИЙ,1861,1922,61
ШИДЛОВСКИЙ,1880,1947,67
ШИДЛОВСКИЙ,1893,1974,81
ШИДЛОВСКИЙ,1856,1931,75
ШИЕНКО,1899,1981,82
ШИКОРОВ,1868,1928,60
ШЕЛЕЙКИШСКАЯ,1864,1926,62
ШИЛЕЙКО,1892,1969,77
ШИЛЕПОВА,1884,1929,45
ШИЛИНЦОВА,1864,1927,63
ШИЛКИН,1900,1962,62
ШИЛЛИНГ,1879,1933,54
ШИЛЛИНГ,1870,1955,85
ШИЛЛИНГ,1877,1937,60
ШИЛЛИНГ,1876,1937,61
ШИЛЛЯНГ,1878,1965,87
ШИЛЛИНГ,1872,1934,62
ШИЛЛИНГ,1870,1946,76
ШИЛЛИНГ,1881,1947,66
ШИЛО,1897,1974,77
ШИЛОВ,1893,1964,71
ШИЛОВ,1900,1979,79
ШИЛОВ,1896,1978,82
ШИЛОВА,1902,1956,54
ШИЛОВА,1912,1930,18
ШИЛОВСКИЙ,1894,1969,75
ШИЛОВСКВЙ,1881,1958,77
ШИЛОВЦЕВ,1904,1992,88
ШИЛЬ,1882,1919,37
ШИЛЬДКНЕХТ,1888,1971,83
ШИЛЬНИКОВ,1882,1934,52
ШИЛЯЕВ,1919,1938,19
ШИЛЯНСКИЙ,1878,1957,79
ШИЛЯРСКИЙ,1905,1929,24
ШИМАНОВ,1910,1935,25
ШИМАНОВСКАЯ,1896,1980,84
ШИМАНСКИЙ,1894,1963,69
ШИМАНСКИЙ,1899,1924,25
ШИМАНСКИЙ,1908,1929,21
ШИМАНСКИЙ,1868,1931,63
ШИМАНСКИЙ,1893,1966,73
ШИМЕЛИОВИЧ,1853,1925,72
ШЯМКЕВИЧ,1883,1964,81
ШИМКЕВНИЧ,1883,1964,81
ШИМКЕВИЧ,1869,1965,96
ШИМКИН,1883,1967,84
ШИМОНАЕВ,1871,1937,66
ШИМОНСКИЙ,1894,1943,49
ШИМЧЕНКО,1896,1935,39
ШИМЧУК,1895,1939,44
ШИНДЛЕР,1861,1927,66
ШИНДЛЕР,1869,1940,71
ШИНИН,1894,1958,64
ШИНКАРЕВ,1886,1936,50
ШИНКАРЕНКО,1881,1973,92
ШИНКАРЕНКО,1890,1968,78
ШИНКЕВИЧ,1887,1953,66
ШИНКОВ,1890,1969,79
ШИНКОВА,1925,1992,67
ШИНКОВА,1906,1961,55
ШИНШИН,1893,1954,61
ШИПАРЕВ,1873,1943,70
ШИПИЛЕВ,1874,1935,61
ШИПКОВ,1892,1980,88
ШИПЛЯКОВ,1878,1934,56
ШИПОВ,1873,1958,85
ШИГЮВА,1879,1967,88
ШИПОТОВСКИЙ,1907,1974,67
ШИПУЛИН,1897,1936,39
ШИПУЛИН,1912,1988,76
ШИПУНОВ,1879,1961,82
ШИПУНОВ,1879,1952,73
ШИРАЙ,1898,1972,74
ШИРАЙ,1888,1949,61
ШИРВИНСКАЯ,1853,1931,78
ШИРЕЙКО,1865,1926,61
ШИРИНКИН,1861,1937,76
ШИРИНКИН,1891,1979,88
ШИРИНКИНА,1917,1990,73
ШИРИНСКИЙ,1890,1942,52
ШИРОВ,1864,1949,85
ШИРОВ,1898,1969,71
ШИРОКОВ,1847,1928,81
ШИРОКОГОРОВ,1887,1939,52
ШИРОКОЛОБОВ,1884,1972,88
ШИРОЦКИЙ,1902,1977,75
ШИРСКИЙ,1859,1927,68
ШИРЯЕВ,1917,2000,83
ШИРЯЕВ,1889,1959,70
ШИРЯЕВ,1883,1954,71
ШИРЯЕВ,1901,1972,71
ШИРЯЕВ,1887,1945,58
ШИРЯЕВА,1924,1996,72
ШИРЯЕВА,1907,1979,72
ШИРЯЕВА,1898,1966,68
ШИРЯЙ,1903,1936,33
ШИФМАН,1904,1930,26
ШИФНЕР,1887,1921,34
ШИФРИН,1923,1998,75
ШИФРИН,1875,1981,106
ШИФФЕРБЛАТ,1890,1936,46
ШИХОВ,1909,1981,72
ШИШИН,1874,1931,57
ШИШКИН,1892,1969,77
ШИШКИН,1867,1931,64
ШИШКИН,1911,1936,25
ШИШКИН,1863,1953,90
ШИШКИН,1852,1928,76
ШИШКИН,1886,1962,76
ШИШКИН,1891,1938,47
ШИШКИН,1887,1964,77
ШИШКИНА,1903,1982,79
ШИШКИНА,1862,1944,82
ШИШКИНА,1917,1938,21
ШИШКО,1899,1977,78
ШИШКО,1881,1967,86
ШИШКОВ,1876,1941,65
ШИШКОВ,1950,1970,20
ШИШКОВ,1939,2004,65
ШИШКОВ,1894,1979,85
ШИШКОВ,1863,1942,79
ШИШКОВ,1893,1966,73
ШИШКОВА,1925,1998,73
ШИШКОВА,1909,1976,67
ШИШЛО,1880,1936,56
ШИШМАН,1900,1968,68
ШИШМАРЕВ,1858,1932,74
ШИШМАРЕВ,1879,1936,57
ШИШМАРЕВА,1868,1931,63
ШИШОВ,1926,2000,74
ШИПЮВ,1894,1969,75
ШИШОВА,1927,1979,52
ШКАЛИКОВ,1895,1961,66
ШКАЛИКОВА,1901,1973,72
ШКАРЛОШ,1878,1926,48
ШКВАРКИН,1888,1951,63
ШКВАРКИН,1892,1950,58
ШЕВАРЛА,1858,1927,69
ШЖКЕДОВ,1904,1931,27
ШКЕЛЕНКО,1888,1975,87
ШКЕНБЕРГ,1883,1926,43
ШКИЛЬ,1894,1954,60
ШКИНСКИЙ,1858,1938,80
ШКНИПУН,1904,1925,21
ШЕЛОВСКИЙ,1878,1939,61
ШЕЛОВСКИЙ,1865,1935,70
ШЕЛЯР,1898,1968,70
ШКЛЯР,1895,1962,67
ШКЛЯР,1862,1921,59
ШКЛЯР,1901,1966,65
ШКЛЯРЕВИЧ,1882,1964,82
ШКНЕВСКИЙ,1927,1997,70
ШКОЛА,1894,1978,84
ШКОЛЬНЕ,1844,1926,82
ШКОЛЬНИК,1912,1998,86
ШКОНДИН,1886,1968,82
ШКОРБАТОВ,1892,1974,82
ШКОРУК,1889,1945,56
ШКОТ,1871,1954,83
ШКОТТ,1910,1936,26
ШКУЙ,1877,1923,46
ШКУРАТ,1911,1972,61
ШКУРЕНКО,1865,1920,55
ШКУРИН,1887,1926,39
ШКУРКИН,1898,1940,42
ШКУРО,1847,1931,84
ШКУРО,1887,1944,57
ШКУРО,1893,1933,40
ШЛАХАТ,1890,1938,48
ШЛЕЕ,1892,1954,62
ШЛЕЕ,1889,1957,68
ШЛЕЗИНГЕР,1884,1947,63
ШЛЕЗИНГЕР,1855,1930,75
ШЛЕЗИНГЕР,1870,1927,57
ШЛЕЗИНГЕР,1864,1931,67
ШЛЕЙН,1890,1961,71
ШЛЕЙСНЕР,1877,1947,70
ШЛЕЙФЕР,1863,1938,75
ШЛЕМ,1859,1931,72
ШЛИКЕВИЧ,1863,1927,64
ШЛИОМ,1868,1939,71
ШЛИППЕ,1915,1988,73
ШЛИППЕ,1878,1943,65
ШЛИПИЕ,1834,1923,89
ШЛИППЕ,1905,1990,85
ШЛИССЕР,1899,1943,44
ШЛИФМАН,1877,1937,60
ШЛОМОВИЧ,1862,1925,63
ШЛОМСОН,1902,1926,24
ШЛОСБЕРГ,1891,1931,40
ШЛЮСВЕРГ,1832,1925,93
ШЛЮСВЕРГ,1872,1938,66
ШЛЮСВЕРГ,1859,1925,66
ШЛУКОВ,1915,1932,17
ШЛЫГИН,1895,1933,38
ШЛЫГИН,1890,1925,35
ШЛЯКМАН,1926,1988,62
ШЛЯПИН,1898,1980,82
ШЛЯПИНА,1906,1983,77
ШЛЯПНИКОВА,1906,1988,82
ШЛЯХОВ,1925,1971,46
ШЛЯХОВ,1905,1977,72
ШЛЯХОВА,1888,1982,94
ШЛЯХТИН,1898,1985,87
ШЛЯХТИН,1886,1973,87
ШЛЯХТИН,1864,1929,65
ШЛЯХТИНА,1895,1970,75
ШМАКОВ,1940,1988,48
ШМАКОВА,1850,1932,82
ШМАЛЮЖК,1884,1968,84
ШМАЛЮЖК,1877,1966,89
ШМАТКОВА,1909,1939,30
ШМЕЛЕВ,1873,1950,77
ШМЕЛЕВА,1902,1985,83
ШМЕМАН,1921,1983,62
ШМЕМАН,1883,1961,78
ШМЕМАЛН,1895,1981,86
ШМЕМАН,1897,1975,78
ШМЕМАН,1875,1937,62
ШМЕМАН,1893,1958,65
ШМЕМАН,1850,1928,78
ШМЕРИН,1867,1930,63
ШМИГДЯ,1876,1932,56
ШМИГЕЛЬСКИЙ,1860,1925,65
ШМИДТ,1880,1948,68
ШМИДТ,1855,1930,75
ШМИДТ,1873,1935,62
ШМИДТ,1887,1942,55
ШМИДТ,1898,1934,36
ШМИДТ,1872,1935,63
ШМИДТ,1915,1932,17
ШМИДТ,1849,1925,76
ШМИДТ,1887,1951,64
ШМИТТ,1870,1923,53
ШМИТТ,1879,1965,86
ШМОЛЮК,1885,1968,83
ШМОТИН,1879,1938,59
ШМОТКИН,1898,1926,28
ШМУТГАРСКАЯ,1913,1995,82
ШМУЛЕВЕР,1910,1997,87
ШМУЛЕВИЧ,1878,1942,64
ШМУЛЛЕР,1880,1933,53
ШМУЛЬЯН,1892,1931,39
ШМУЛЬЯН,1851,1926,75
ШМУРЛО,1899,1968,69
ШМУРЛО,1869,1926,57
ШМУРЛО,1853,1934,81
ШМУРЛО,1879,1960,81
ШМУРЛО,1854,1929,75
ШМУСКЕВИЧ,1928,1988,60
ШНАБОВИЧ,1873,1926,53
ШНАЙДЕР,1877,1929,52
ШНАЙДЕР,1868,1945,77
ШНЕЙДЕР,1879,1925,46
ШНЕЙДЕР,1853,1926,73
ШНЕЙДЕР,1897,1935,38
ШНЕЙДЕР,1868,1938,70
ШНЕЙДЕР,1894,1931,37
ШНЕЙДЕР,1856,1926,70
ШИЕУР,1884,1971,87
ШНЕУР,1877,1936,59
ШНИНСКИЙ,1875,1927,52
ШНИНПЕР,1884,1929,45
ШНИТНИКОВ,1886,1961,75
ШНОРЭ,1882,1931,49
ШНУРНИКОВ,1893,1964,71
ШОВОТЕНКО,1894,1977,83
ШЮВЕРОВ,1870,1937,67
ШОЙХЕТ,1866,1929,63
ШОЙХЕТ,1892,1930,38
ШОЙХЕТМАН,1883,1948,65
ШОКАЛЬСКАЯ,1929,1986,57
ПЮЖКАЛЬСКИЙ,1898,1933,35
ПЮКИРЕВА,1906,1926,20
ШОКОЛЕНКО,1914,1937,23
ШОКОТКО,1898,1979,81
ШОКОТОВ,1905,1980,75
ПЮЛЛЯР,1888,1978,90
ШОЛОМСОН,1902,1926,24
ШОЛОН,1923,1988,65
ПЮЛЫП,1857,1938,81
ШОРЕЦ,1886,1966,80
ШОРНИКОВ,1899,1971,72
ШЮРОВ,1891,1949,58
ШОРОХОВ,1875,1950,75
ШОРОШАВИН,1877,1955,78
ШОСТАК,1895,1973,78
ШОСТАКОВ,1908,1983,75
ШОСТАН,1868,1954,86
ШОСТЕНКО,1889,1968,79
ШОТТ,1894,1962,68
ШОТТЕН,1887,1938,51
ШОФФА,1909,1991,82
ШПАЙЕР,1865,1927,62
ЩПАКОВ,1910,1988,78
ШПАКОВИЧ,1930,1970,40
ШПАКОВИЧ,1959,1970,11
ШПАКОВСКИЙ,1889,1966,77
ШПАКОВСКИЙ,1913,1974,61
ШИШПАН,1905,1926,21
ШПАНОВ,1899,1928,29
ШПАЧЕНКО,1896,1937,41
ШПЕЕР,1861,1926,65
ШПЕРЛИНГ,1857,1926,69
ШИПИГЕЛЬ,1880,1939,59
ШПИГЕЛЬ,1890,1964,74
ШПИГЕЛЬГЛАЗ,1849,1929,80
ШПИКА,1891,1931,40
ШПИЛЕВОЙ,1890,1918,28
ШПИЛЕВСКИЙ,1895,1979,84
ШПИЛЕВСКИЙ,1891,1979,88
ШПИЛЕР,1881,1935,54
ШЮПИЛНОТОВ,1888,1956,68
ШПИНДЛЕР,1902,1968,66
ШИИНДЛЕР,1859,1950,91
ШПИНДЛЕР,1897,1991,94
ШПИНДЛЕР,1895,1959,64
ШПИСС,1893,1971,78
ШПИЦМАХЕР,1863,1941,78
ШИПЛЕТ,1869,1935,66
ШПОЛЯНСКАЯ,1866,1930,64
ШПОЛЯНСКИЙ,1861,1931,70
ШПОЛЯНСКИВ,1912,1991,79
ШПОРТАК,1894,1980,86
ШПРЕНГЛЕВСКИЙ,1904,1994,90
ШПРИНГЕНФЕЛЬД,1871,1926,55
ШПРИНГЕНФЕЛЬД,1873,1930,57
ШПУНГИН,1858,1926,68
ШРАГЕ,1862,1929,67
ШРАЙБЕРГ,1896,1922,26
ШРАМКО,1900,1972,72
ШРАМКОВ,1888,1957,69
ШРАМЧЕНКО,1935,1970,35
ШРАМЧЕНКО,1891,1921,30
ШРАМЧЕНКО,1889,1942,53
ШРАМЧЕНКО,1909,1968,59
ШРАМЧЕНКО,1886,1987,101
ШРЕДЕЛЬ,1894,1972,78
ШРЕДЕРС,1923,1964,41
ШРЕЙБЕР,1875,1939,64
ШРЕЙБЕР,1873,1931,58
ШРЕЙБЕР,1859,1931,72
ШРЕЙДЕР,1895,1933,38
ШРЕЙДЕР,1860,1940,80
ШРЕТЕР,1891,1929,38
ШРИРО,1896,1936,40
ШРУБАК,1890,1940,50
ШРУБОВИЧ,1882,1933,51
ШРУТ,1881,1970,89
ШРУТ,1847,1910,63
ШРУТ,1888,1977,89
ШРУТ,1879,1957,78
ШТАЙФ,1890,1959,69
ШТАЙФОВА,1913,1928,15
ШТАКЕЛЬБЕРГ,1903,1980,77
ШТАКЕЛЬБЕРГ,1898,1986,88
ШТТАКЕЛЬБЕРГ,1870,1956,86
ШТАКЕЛЬБЕРГ,1868,1928,60
ШТАЛЬ,1897,1937,40
ШТАНГЕ,1886,1927,41
ШТАРК,1872,1950,78
ШТАРК,1909,1940,31
ШТАФИНСКИЙ,1890,1981,91
ШТАХАНОВА,1901,1936,35
ШТЕГЕЛЬМАН,1865,1929,64
ШТЕИН,1859,1928,69
ШТЕЙГЕР,1907,1944,37
ШТЕЙГЕР,1868,1937,69
ШТЕЙН,1873,1960,87
ШТЕЙН,1875,1935,60
ШТЕЙН,1911,1938,27
ШТЕЙН,1887,1932,45
ШТЕЙН,1879,1935,56
ШТЕЙН,1881,1942,61
ШТЕЙН,1887,1951,64
ШТЕЙН,1934,1999,65
ШТЕЙНБЕРГ,1856,1938,82
ШТЕЙНБЕРГ,1850,1930,80
ШТЕЙНБЕРГ,1902,1922,20
ШТЕЙНБЕРТ,1886,1926,40
ШТЕЙНБЕРГ,1888,1956,68
ШТЕЙНБЕРГ,1864,1930,66
ШТЕЙНБВЕРГ,1866,1931,65
ШТЕЙНБЕРГ,1881,1927,46
ШТЕЙНВЕЙС,1888,1925,37
ШТЕЙНГЕЛЬ,1898,1935,37
ШТЕЙНГЕЛЬ,1870,1946,76
ШТЕЙНЕР,1907,1926,19
ШТЕЙНЕР,1888,1938,50
ШТЕЙНМАН,1878,1928,50
ШТЕЙНФИНКЕЛЬ,1841,1929,88
ШТЕЙФОН,1881,1945,64
ШТЕККЕР,1897,1934,37
ШТЕЛЬБРИНК,1864,1939,75
ШТЕМБЕРГ,1872,1947,75
ШТЕМПЕЛЬ,1870,1920,50
ШТЕНГЕР,1861,1933,72
ШТЕНГЕР,1903,1968,65
ШТЕНГЕР,1900,1984,84
ШТЕПА,1896,1958,62
ШТЕРН,1882,1932,50
ШТЕРН,1852,1936,84
ШТЕРН,1869,1924,55
ШТЕРНФЕЛЬС,1879,1955,76
ШТИЛЬМАН,1897,1971,74
ШТИФФ,1881,1930,49
ШТОКМАН,1880,1926,46
ШТОЛЬЦ,1902,1951,49
ШТОЛЬЦ,1902,1985,83
ШТОЛЬЦЕН,1896,1925,29
ШТОМПЕЛЬ,1901,1932,31
ШТРАМБАХ,1897,1981,84
ШТРАНГ,1853,1936,83
ШТРАНГЕ,1903,1963,60
ШТРАУХ,1888,1926,38
ШТРИК,1897,1977,80
ШТРИМЕР,1881,1962,81
ШТРОМ,1929,1929,0
ШТРОМ,1901,1962,61
ШТРОМ,1896,1974,78
ШТРОМБЕРГ,1906,1975,69
ШТРОМБЕРГ,1898,1979,81
ШТУБЕНДОРФ,1877,1959,82
ШТУКЕНБЕРГ,1889,1957,68
ШТУНДЕР,1902,1938,36
ШТУТМАН,1837,1920,83
ШТУТЦЕР,1856,1925,69
ШТЫВЕЛЬ,1902,1958,56
ШТЫРМЕР,1895,1923,28
ШТЫРХУНОВ,1891,1929,38
ШТЮРМЕР,1896,1979,83
ШУБВА,1882,1936,54
ШУБЕРСКИЙ,1875,1963,88
ШУБЕРСКИЙ,1882,1982,100
ШУБЕРТ,1887,1958,71
ШУБИН,1889,1949,60
ШУБИН,1890,1944,54
ШУВИНА,1852,1935,83
ШУБИНСКИЙ,1863,1921,58
ШУБНАЯ,1858,1928,70
ШУБОВИЧ,1908,1993,85
ШУБУНКА,1906,1936,30
ШУВАЛИДЗЕ,1892,1981,89
ШУВАЛИДЗЕ,1895,1967,72
ШУВАЛОВ,1871,1929,58
ШУВАЛОВ,1881,1935,54
ШУВАЛОВ,1865,1928,63
ШУВАЛОВ,1897,1966,69
ШУВАЛОВ,1903,1980,77
ШУВАЛОВ,1905,1978,73
ШУВАЛОВА,1902,1975,73
ШУВАЛОВА,1892,1975,83
ШУВАЛОВА,1897,1987,90
ШУВАЛОВА,1885,1950,65
ШУГАЕВСКАЯ,1912,1936,24
ШУДНАТ,1928,1929,1
ШУЙСКАЯ,1898,1976,78
ШУЙСКИЙ,1921,1978,57
ШУКАЕВА,1854,1926,72
ШУКЕВИЧ,1919,1969,50
ШУКЕВИЧ,1886,1971,85
ШУКЛИНОВ,1895,1938,43
ШУКОВСКИЙ,1824,1922,98
ШУЛИК,1904,1984,80
ШУЛКОВСКИЙ,1864,1926,62
ШУЛЛА,1849,1926,77
ШУЛЬГА,1895,1955,60
ШУЛЬГА,1867,1945,78
ШУЛЬГА,1897,1949,52
ШУЛЬГА,1899,1975,76
ШУЛЬГА,1888,1929,41
ШУЛЬГА,1879,1944,65
ШУЛЬГА,1862,1923,61
ШУЛЬГИН,1878,1945,67
ШУЛЬГИН,1878,1953,75
ШУЛЬГИН,1897,1936,39
ШУЛЬГИН,1897,1938,41
ШУЛЬГИН,1896,1967,71
ШУЛЬГИН,1913,1928,15
ШУЛЬГИН,1855,1937,82
ШУЛЬГИН,1895,1982,87
ШУЛЬГИН,1894,1944,50
ШУЛЬГИНА,1879,1934,55
ШУЛЬГИНА,1908,1979,71
ШУЛЬГИНА,1894,1982,88
ШУЛЬГОВСКАЯ,1895,1978,83
ШУЛЬЖЕНКО,1901,1942,41
ШУЛЬКЕВИЧ,1885,1963,78
ШУЛЬКИН,1903,1930,27
ШУЛЬМАН,1880,1928,48
ШУЛЬМАН,1850,1852,2
ШУЛЬМАН,1902,1931,29
ШУЛЬМАН,1852,1921,69
ШУЛЬМАН,1869,1927,58
ШУЛЫЦ,1940,1945,5
ШУЛЬЦЕ,1854,1935,81
ШУЛЯТИКОВ,1874,1937,63
ШУМАТОВ,1887,1928,41
ШУМАТОВА,1887,1980,93
ШУМБАРСКАЯ,1898,1983,85
ШУМЕЙКО,1897,1969,72
ШУМИК,1895,1955,60
ШУМИЛИН,1896,1970,74
ШУМИЛИН,1894,1977,83
ШУМИЛИН,1900,1959,59
ШУМКИН,1894,1965,71
ШУМОВ,1895,1958,63
ШУМОВ,1888,1928,40
ШУМОВ,1887,1941,54
ШУМОВИЧ,1901,1982,81
ШУМОВСКИЙ,1869,1931,62
ШУМСКИЙ,1883,1934,51
ШУМСКИХ,1901,1986,85
ШУНКЕВИЧ,1913,1979,66
ШУПИКОВА,1903,1931,28
ШУПИНСКАЯ,1898,1964,66
ШУПИНСКИЙ,1893,1945,52
ШУПЛЯК,1899,1944,45
ШУРГАЕВИЧ,1894,1964,70
ШУРДУТ,1848,1931,83
ШУРКО,1850,1926,76
ШУРПИК,1915,1984,69
ШУРУТЮВ,1869,1934,65
ШЩУСТЕР,1931,1998,67
ШУСТЕР,1882,1939,57
ШУСТИН,1886,1968,82
ШУСТОВ,1875,1919,44
ШУСТОВА,1883,1975,92
ШУТОВ,1891,1968,77
ШУТОВ,1872,1926,54
ШУТОВА,1898,1980,82
ШУТОРЕВ,1915,1948,33
ШУЦКОЙ,1900,1968,68
ЩАВИНСКАЯ,1895,1972,77
ЩАВИНСКИЙ,1896,1976,80
ЩАВИНСКИЙ,1899,1935,36
ЩАРОВСКАЯ,1898,1937,39
ЩЕБЕТУН,1893,1966,73
ЩЕГЛОВ,1875,1953,78
ЩЕГЛОВ,1883,1930,47
ЩЕГЛОВИТОВ,1875,1955,80
ЩЕГОЛЕВ,1890,1977,87
ЩЕГТОЛЕВ,1898,1930,32
ЩЕГОЛЕВ,1858,1920,62
ЩЕГОЛЕВ,1896,1932,36
ЩЕГОЛЕВА,1910,1990,80
ЩЕГОЛЕВА,1867,1923,56
ЩЕДРИН,1909,1976,67
ЩЕДРИНА,1893,1975,82
ЩЕКИН,1888,1964,76
ЩЕКИН,1889,1932,43
ЩЕКИН,1897,1976,79
ЩЕКЛЕЕВА,1886,1952,66
ЩЕКОТОВ,1869,1926,57
ЩЕЛКОВ,1900,1993,93
ЩЕЛКОНОГОВ,1890,1930,40
ЩЕЛКУНОВ,1865,1938,73
ЩЕНСНОВИЧ,1886,1942,56
